OTU_id,Domain,Phylum,Class,Order,Family,Genus,Species
Arch_OTU_278,Archaea,Diapherotrites,Micrarchaeia,NA,NA,NA,NA
Arch_OTU_28,Archaea,Euryarchaeota,Thermoplasmata,NA,NA,NA,NA
Arch_OTU_281,Archaea,Euryarchaeota,Thermoplasmata,Methanomassiliicoccales,Methanomassiliicoccaceae,Methanomassiliicoccus,NA
Arch_OTU_282,Archaea,Nanoarchaeaeota,Woesearchaeia,NA,NA,NA,NA
Arch_OTU_284,Archaea,Euryarchaeota,Methanomicrobia,Methanomicrobiales,uncultured,NA,NA
Arch_OTU_288,Archaea,Nanoarchaeaeota,Woesearchaeia,NA,NA,NA,NA
Arch_OTU_289,Archaea,Euryarchaeota,Methanomicrobia,Methanomicrobiales,Methanomicrobiaceae,Methanoculleus,NA
Arch_OTU_29,Archaea,Thaumarchaeota,Nitrososphaeria,Nitrososphaerales,Nitrososphaeraceae,NA,NA
Arch_OTU_296,Archaea,Thaumarchaeota,Nitrososphaeria,Nitrososphaerales,Nitrososphaeraceae,Candidatus Nitrososphaera,NA
Arch_OTU_298,Archaea,Nanoarchaeaeota,Woesearchaeia,NA,NA,NA,NA
Arch_OTU_3,Archaea,Thaumarchaeota,Nitrososphaeria,Nitrososphaerales,Nitrososphaeraceae,NA,NA
Arch_OTU_300,Archaea,Euryarchaeota,Methanobacteria,Methanobacteriales,Methanobacteriaceae,Methanosphaera,NA
Arch_OTU_305,Archaea,Thaumarchaeota,Nitrososphaeria,Nitrososphaerales,Nitrososphaeraceae,NA,NA
Arch_OTU_308,Archaea,Thaumarchaeota,Nitrososphaeria,Nitrososphaerales,Nitrososphaeraceae,NA,NA
Arch_OTU_310,Archaea,Nanoarchaeaeota,Woesearchaeia,NA,NA,NA,NA
Arch_OTU_313,Archaea,Nanoarchaeaeota,Woesearchaeia,NA,NA,NA,NA
Arch_OTU_319,Archaea,Euryarchaeota,Thermoplasmata,Marine Group II,NA,NA,NA
Arch_OTU_320,Archaea,Euryarchaeota,Thermoplasmata,Marine Group II,NA,NA,NA
Arch_OTU_326,Archaea,Nanoarchaeaeota,Woesearchaeia,NA,NA,NA,NA
Arch_OTU_33,Archaea,Euryarchaeota,Thermoplasmata,Marine Group II,NA,NA,NA
Arch_OTU_331,Archaea,Euryarchaeota,Methanomicrobia,Methanocellales,Methanocellaceae,Methanocella,NA
Arch_OTU_341,Archaea,Euryarchaeota,Methanobacteria,Methanobacteriales,Methanobacteriaceae,Methanobacterium,NA
Arch_OTU_342,Archaea,Nanoarchaeaeota,Woesearchaeia,NA,NA,NA,NA
Arch_OTU_344,Archaea,Thaumarchaeota,Nitrososphaeria,Nitrososphaerales,Nitrososphaeraceae,NA,NA
Arch_OTU_346,Archaea,Thaumarchaeota,Nitrososphaeria,Nitrososphaerales,Nitrososphaeraceae,NA,NA
Arch_OTU_347,Archaea,Nanoarchaeaeota,Woesearchaeia,NA,NA,NA,NA
Arch_OTU_348,Archaea,Nanoarchaeaeota,Woesearchaeia,NA,NA,NA,NA
Arch_OTU_351,Archaea,Euryarchaeota,Thermoplasmata,NA,NA,NA,NA
Arch_OTU_363,Archaea,Nanoarchaeaeota,Woesearchaeia,NA,NA,NA,NA
Arch_OTU_365,Archaea,Nanoarchaeaeota,Woesearchaeia,NA,NA,NA,NA
Arch_OTU_366,Archaea,Diapherotrites,Micrarchaeia,NA,NA,NA,NA
Arch_OTU_367,Archaea,Nanoarchaeaeota,Woesearchaeia,NA,NA,NA,NA
Arch_OTU_368,Archaea,Nanoarchaeaeota,Woesearchaeia,NA,NA,NA,NA
Arch_OTU_37,Archaea,Euryarchaeota,Thermoplasmata,Marine Group II,NA,NA,NA
Arch_OTU_375,Archaea,Nanoarchaeaeota,Woesearchaeia,NA,NA,NA,NA
Arch_OTU_376,Archaea,Thaumarchaeota,Group 1.1c,NA,NA,NA,NA
Arch_OTU_385,Archaea,Diapherotrites,Micrarchaeia,NA,NA,NA,NA
Arch_OTU_393,Archaea,Nanoarchaeaeota,Woesearchaeia,NA,NA,NA,NA
Arch_OTU_398,Archaea,Thaumarchaeota,Nitrososphaeria,Nitrososphaerales,Nitrososphaeraceae,NA,NA
Arch_OTU_4,Archaea,Thaumarchaeota,Nitrososphaeria,Nitrososphaerales,Nitrososphaeraceae,NA,NA
Arch_OTU_40,Archaea,Euryarchaeota,Halobacteria,Halobacteriales,Haloferacaceae,Haloferax,NA
Arch_OTU_405,Archaea,Nanoarchaeaeota,Woesearchaeia,NA,NA,NA,NA
Arch_OTU_41,Archaea,Thaumarchaeota,Nitrososphaeria,Nitrososphaerales,Nitrososphaeraceae,Candidatus Nitrososphaera,NA
Arch_OTU_412,Archaea,Euryarchaeota,Methanobacteria,Methanobacteriales,Methanobacteriaceae,Methanobacterium,NA
Arch_OTU_415,Archaea,Euryarchaeota,Methanomicrobia,Methanomicrobiales,Methanomicrobiaceae,Methanogenium,NA
Arch_OTU_42,Archaea,Nanoarchaeaeota,Woesearchaeia,NA,NA,NA,NA
Arch_OTU_437,Archaea,Nanoarchaeaeota,Woesearchaeia,NA,NA,NA,NA
Arch_OTU_44,Archaea,Euryarchaeota,Thermoplasmata,Marine Group II,NA,NA,NA
Arch_OTU_451,Archaea,Nanoarchaeaeota,Woesearchaeia,NA,NA,NA,NA
Arch_OTU_452,Archaea,Nanoarchaeaeota,Woesearchaeia,NA,NA,NA,NA
Arch_OTU_455,Archaea,Euryarchaeota,Thermoplasmata,Marine Group II,NA,NA,NA
Arch_OTU_456,Archaea,Thaumarchaeota,Nitrososphaeria,Nitrososphaerales,Nitrososphaeraceae,NA,NA
Arch_OTU_46,Archaea,Thaumarchaeota,Group 1.1c,NA,NA,NA,NA
Arch_OTU_461,Archaea,Nanoarchaeaeota,Woesearchaeia,NA,NA,NA,NA
Arch_OTU_462,Archaea,Nanoarchaeaeota,Woesearchaeia,NA,NA,NA,NA
Arch_OTU_465,Archaea,Nanoarchaeaeota,Woesearchaeia,NA,NA,NA,NA
Arch_OTU_467,Archaea,Thaumarchaeota,NA,NA,NA,NA,NA
Arch_OTU_471,Archaea,Nanoarchaeaeota,Woesearchaeia,NA,NA,NA,NA
Arch_OTU_474,Archaea,Euryarchaeota,Thermoplasmata,Marine Group II,NA,NA,NA
Arch_OTU_479,Archaea,Euryarchaeota,Methanobacteria,Methanobacteriales,Methanobacteriaceae,Methanobacterium,NA
Arch_OTU_480,Archaea,Nanoarchaeaeota,Woesearchaeia,NA,NA,NA,NA
Arch_OTU_489,Archaea,Euryarchaeota,Methanobacteria,Methanobacteriales,Methanobacteriaceae,Methanosphaera,NA
Arch_OTU_49,Archaea,Euryarchaeota,Methanomicrobia,Methanocellales,Methanocellaceae,Rice Cluster I,NA
Arch_OTU_492,Archaea,Nanoarchaeaeota,Woesearchaeia,NA,NA,NA,NA
Arch_OTU_495,Archaea,Euryarchaeota,Methanomicrobia,Methanocellales,Methanocellaceae,Methanocella,NA
Arch_OTU_5,Archaea,Thaumarchaeota,Nitrososphaeria,Nitrososphaerales,Nitrososphaeraceae,NA,NA
Arch_OTU_500,Archaea,Nanoarchaeaeota,Woesearchaeia,NA,NA,NA,NA
Arch_OTU_503,Archaea,Diapherotrites,Micrarchaeia,NA,NA,NA,NA
Arch_OTU_509,Archaea,Nanoarchaeaeota,Woesearchaeia,NA,NA,NA,NA
Arch_OTU_51,Archaea,Nanoarchaeaeota,Woesearchaeia,NA,NA,NA,NA
Arch_OTU_511,Archaea,Nanoarchaeaeota,Woesearchaeia,NA,NA,NA,NA
Arch_OTU_518,Archaea,Nanoarchaeaeota,Woesearchaeia,NA,NA,NA,NA
Arch_OTU_521,Archaea,Nanoarchaeaeota,Woesearchaeia,NA,NA,NA,NA
Arch_OTU_534,Archaea,Euryarchaeota,Thermoplasmata,Marine Group II,NA,NA,NA
Arch_OTU_535,Archaea,Nanoarchaeaeota,Woesearchaeia,NA,NA,NA,NA
Arch_OTU_538,Archaea,Nanoarchaeaeota,Woesearchaeia,NA,NA,NA,NA
Arch_OTU_54,Archaea,Euryarchaeota,Methanobacteria,Methanobacteriales,NA,NA,NA
Arch_OTU_542,Archaea,Euryarchaeota,Thermoplasmata,Marine Group II,NA,NA,NA
Arch_OTU_546,Archaea,NA,NA,NA,NA,NA,NA
Arch_OTU_55,Archaea,Euryarchaeota,Methanobacteria,Methanobacteriales,Methanobacteriaceae,Methanobacterium,NA
Arch_OTU_561,Archaea,Nanoarchaeaeota,Woesearchaeia,NA,NA,NA,NA
Arch_OTU_564,Archaea,Thaumarchaeota,Nitrososphaeria,Nitrososphaerales,Nitrososphaeraceae,Candidatus Nitrososphaera,NA
Arch_OTU_569,Archaea,Euryarchaeota,Thermoplasmata,Marine Group II,NA,NA,NA
Arch_OTU_57,Archaea,Euryarchaeota,Thermoplasmata,NA,NA,NA,NA
Arch_OTU_572,Archaea,Euryarchaeota,Thermoplasmata,NA,NA,NA,NA
Arch_OTU_580,Archaea,Euryarchaeota,Thermoplasmata,NA,NA,NA,NA
Arch_OTU_582,Archaea,Thaumarchaeota,Nitrososphaeria,Nitrosotaleales,Nitrosotaleaceae,NA,NA
Arch_OTU_587,Archaea,Nanoarchaeaeota,Woesearchaeia,NA,NA,NA,NA
Arch_OTU_597,Archaea,Nanoarchaeaeota,Woesearchaeia,NA,NA,NA,NA
Arch_OTU_599,Archaea,Thaumarchaeota,Nitrososphaeria,Nitrososphaerales,Nitrososphaeraceae,NA,NA
Arch_OTU_6,Archaea,Thaumarchaeota,Nitrososphaeria,Nitrososphaerales,Nitrososphaeraceae,NA,NA
Arch_OTU_60,Archaea,Nanoarchaeaeota,Woesearchaeia,NA,NA,NA,NA
Arch_OTU_612,Archaea,Euryarchaeota,Methanomicrobia,Methanomicrobiales,Methanomicrobiaceae,Methanoculleus,NA
Arch_OTU_613,Archaea,Crenarchaeota,Bathyarchaeia,NA,NA,NA,NA
Arch_OTU_615,Archaea,Nanoarchaeaeota,Woesearchaeia,NA,NA,NA,NA
Arch_OTU_617,Archaea,Euryarchaeota,Thermoplasmata,Marine Group II,NA,NA,NA
Arch_OTU_618,Archaea,Euryarchaeota,Thermoplasmata,NA,NA,NA,NA
Arch_OTU_627,Archaea,Nanoarchaeaeota,Woesearchaeia,NA,NA,NA,NA
Arch_OTU_629,Archaea,Nanoarchaeaeota,Woesearchaeia,NA,NA,NA,NA
Arch_OTU_63,Archaea,Euryarchaeota,Thermoplasmata,Marine Group II,NA,NA,NA
Arch_OTU_630,Archaea,Nanoarchaeaeota,Woesearchaeia,NA,NA,NA,NA
Arch_OTU_631,Archaea,Nanoarchaeaeota,Woesearchaeia,NA,NA,NA,NA
Arch_OTU_633,Archaea,Nanoarchaeaeota,Woesearchaeia,NA,NA,NA,NA
Arch_OTU_638,Archaea,Euryarchaeota,Thermoplasmata,Methanomassiliicoccales,Methanomassiliicoccaceae,Methanomassiliicoccus,NA
Arch_OTU_642,Archaea,Euryarchaeota,Thermoplasmata,Methanomassiliicoccales,Methanomassiliicoccaceae,Methanomassiliicoccus,NA
Arch_OTU_646,Archaea,Nanoarchaeaeota,Woesearchaeia,NA,NA,NA,NA
Arch_OTU_648,Archaea,Diapherotrites,Micrarchaeia,NA,NA,NA,NA
Arch_OTU_649,Archaea,Euryarchaeota,Thermoplasmata,Marine Group II,NA,NA,NA
Arch_OTU_65,Archaea,Thaumarchaeota,Group 1.1c,NA,NA,NA,NA
Arch_OTU_653,Archaea,Euryarchaeota,Thermoplasmata,Marine Group II,NA,NA,NA
Arch_OTU_654,Archaea,Nanoarchaeaeota,Woesearchaeia,NA,NA,NA,NA
Arch_OTU_662,Archaea,Nanoarchaeaeota,Woesearchaeia,NA,NA,NA,NA
Arch_OTU_669,Archaea,Euryarchaeota,Methanomicrobia,Methanosarcinales,Methanosaetaceae,Methanosaeta,NA
Arch_OTU_67,Archaea,Euryarchaeota,Methanobacteria,Methanobacteriales,Methanothermobacteraceae,Methanothermobacter,NA
Arch_OTU_68,Archaea,Nanoarchaeaeota,Woesearchaeia,NA,NA,NA,NA
Arch_OTU_680,Archaea,Thaumarchaeota,Nitrososphaeria,Nitrososphaerales,Nitrososphaeraceae,NA,NA
Arch_OTU_681,Archaea,Nanoarchaeaeota,Woesearchaeia,NA,NA,NA,NA
Arch_OTU_688,Archaea,Diapherotrites,Micrarchaeia,NA,NA,NA,NA
Arch_OTU_698,Archaea,Euryarchaeota,Thermoplasmata,NA,NA,NA,NA
Arch_OTU_7,Archaea,Thaumarchaeota,Nitrososphaeria,Nitrososphaerales,Nitrososphaeraceae,NA,NA
Arch_OTU_70,Archaea,Euryarchaeota,Methanomicrobia,Methanomicrobiales,Methanomicrobiaceae,Methanoculleus,NA
Arch_OTU_700,Archaea,Nanoarchaeaeota,Woesearchaeia,NA,NA,NA,NA
Arch_OTU_707,Archaea,Nanoarchaeaeota,Woesearchaeia,NA,NA,NA,NA
Arch_OTU_717,Archaea,Thaumarchaeota,Nitrososphaeria,Nitrososphaerales,Nitrososphaeraceae,NA,NA
Arch_OTU_721,Archaea,Diapherotrites,Micrarchaeia,NA,NA,NA,NA
Arch_OTU_722,Archaea,Nanoarchaeaeota,Woesearchaeia,NA,NA,NA,NA
Arch_OTU_725,Archaea,Euryarchaeota,Thermoplasmata,Marine Group II,NA,NA,NA
Arch_OTU_726,Archaea,Nanoarchaeaeota,Woesearchaeia,NA,NA,NA,NA
Arch_OTU_731,Archaea,Nanoarchaeaeota,Woesearchaeia,NA,NA,NA,NA
Arch_OTU_738,Archaea,Thaumarchaeota,Nitrososphaeria,Nitrososphaerales,Nitrososphaeraceae,NA,NA
Arch_OTU_739,Archaea,Euryarchaeota,Thermoplasmata,NA,NA,NA,NA
Arch_OTU_74,Archaea,Euryarchaeota,Thermoplasmata,Marine Group II,NA,NA,NA
Arch_OTU_742,Archaea,Nanoarchaeaeota,Woesearchaeia,NA,NA,NA,NA
Arch_OTU_743,Archaea,Nanoarchaeaeota,Woesearchaeia,NA,NA,NA,NA
Arch_OTU_75,Archaea,Thaumarchaeota,Nitrososphaeria,Nitrosopumilales,Nitrosopumilaceae,Candidatus Nitrosotenuis,NA
Arch_OTU_752,Archaea,Nanoarchaeaeota,Woesearchaeia,NA,NA,NA,NA
Arch_OTU_753,Archaea,Thaumarchaeota,Group 1.1c,NA,NA,NA,NA
Arch_OTU_755,Archaea,Nanoarchaeaeota,Woesearchaeia,NA,NA,NA,NA
Arch_OTU_756,Archaea,Nanoarchaeaeota,Woesearchaeia,NA,NA,NA,NA
Arch_OTU_757,Archaea,Nanoarchaeaeota,Woesearchaeia,NA,NA,NA,NA
Arch_OTU_758,Archaea,Nanoarchaeaeota,Woesearchaeia,NA,NA,NA,NA
Arch_OTU_76,Archaea,Thaumarchaeota,Group 1.1c,NA,NA,NA,NA
Arch_OTU_760,Archaea,Nanoarchaeaeota,Woesearchaeia,NA,NA,NA,NA
Arch_OTU_768,Archaea,Euryarchaeota,Thermoplasmata,Marine Group II,NA,NA,NA
Arch_OTU_769,Archaea,Nanoarchaeaeota,Woesearchaeia,NA,NA,NA,NA
Arch_OTU_772,Archaea,Diapherotrites,Micrarchaeia,NA,NA,NA,NA
Arch_OTU_78,Archaea,Crenarchaeota,Bathyarchaeia,NA,NA,NA,NA
Arch_OTU_784,Archaea,Euryarchaeota,Methanobacteria,Methanobacteriales,Methanobacteriaceae,Methanobacterium,NA
Arch_OTU_789,Archaea,Nanoarchaeaeota,Woesearchaeia,NA,NA,NA,NA
Arch_OTU_794,Archaea,Euryarchaeota,Methanomicrobia,Methanocellales,Methanocellaceae,Methanocella,NA
Arch_OTU_796,Archaea,Crenarchaeota,Bathyarchaeia,NA,NA,NA,NA
Arch_OTU_8,Archaea,Thaumarchaeota,Nitrososphaeria,Nitrososphaerales,Nitrososphaeraceae,NA,NA
Arch_OTU_800,Archaea,Nanoarchaeaeota,Woesearchaeia,NA,NA,NA,NA
Arch_OTU_810,Archaea,Euryarchaeota,Methanobacteria,Methanobacteriales,Methanobacteriaceae,Methanosphaera,NA
Arch_OTU_811,Archaea,Euryarchaeota,Methanobacteria,Methanobacteriales,Methanobacteriaceae,Methanobrevibacter,NA
Arch_OTU_812,Archaea,Nanoarchaeaeota,Woesearchaeia,NA,NA,NA,NA
Arch_OTU_813,Archaea,Nanoarchaeaeota,Woesearchaeia,NA,NA,NA,NA
Arch_OTU_820,Archaea,Euryarchaeota,Methanomicrobia,Methanomicrobiales,Methanomicrobiaceae,Methanoculleus,NA
Arch_OTU_833,Archaea,Nanoarchaeaeota,Woesearchaeia,NA,NA,NA,NA
Arch_OTU_837,Archaea,Nanoarchaeaeota,Woesearchaeia,NA,NA,NA,NA
Arch_OTU_846,Archaea,Nanoarchaeaeota,Woesearchaeia,NA,NA,NA,NA
Arch_OTU_85,Archaea,Euryarchaeota,Thermoplasmata,Methanomassiliicoccales,uncultured,NA,NA
Arch_OTU_850,Archaea,Nanoarchaeaeota,Woesearchaeia,NA,NA,NA,NA
Arch_OTU_851,Archaea,Euryarchaeota,Methanomicrobia,Methanocellales,Methanocellaceae,Methanocella,NA
Arch_OTU_858,Archaea,Nanoarchaeaeota,Woesearchaeia,NA,NA,NA,NA
Arch_OTU_87,Archaea,Thaumarchaeota,Nitrososphaeria,Nitrososphaerales,Nitrososphaeraceae,NA,NA
Arch_OTU_873,Archaea,Nanoarchaeaeota,Woesearchaeia,NA,NA,NA,NA
Arch_OTU_877,Archaea,Nanoarchaeaeota,Woesearchaeia,NA,NA,NA,NA
Arch_OTU_887,Archaea,Nanoarchaeaeota,Woesearchaeia,NA,NA,NA,NA
Arch_OTU_889,Archaea,Crenarchaeota,Thermoprotei,Thermoproteales,Thermoproteaceae,Pyrobaculum,NA
Arch_OTU_891,Archaea,Nanoarchaeaeota,Woesearchaeia,NA,NA,NA,NA
Arch_OTU_897,Archaea,Euryarchaeota,Thermoplasmata,Marine Group II,NA,NA,NA
Arch_OTU_9,Archaea,Thaumarchaeota,Nitrososphaeria,Nitrososphaerales,Nitrososphaeraceae,Candidatus Nitrososphaera,NA
Arch_OTU_90,Archaea,Thaumarchaeota,Group 1.1c,NA,NA,NA,NA
Arch_OTU_900,Archaea,Crenarchaeota,Bathyarchaeia,NA,NA,NA,NA
Arch_OTU_905,Archaea,Nanoarchaeaeota,Woesearchaeia,NA,NA,NA,NA
Arch_OTU_908,Archaea,Diapherotrites,Micrarchaeia,NA,NA,NA,NA
Arch_OTU_915,Archaea,Thaumarchaeota,Nitrososphaeria,Nitrososphaerales,Nitrososphaeraceae,NA,NA
Arch_OTU_925,Archaea,Nanoarchaeaeota,Woesearchaeia,NA,NA,NA,NA
Arch_OTU_927,Archaea,Thaumarchaeota,Group 1.1c,NA,NA,NA,NA
Arch_OTU_928,Archaea,Nanoarchaeaeota,Woesearchaeia,NA,NA,NA,NA
Arch_OTU_934,Archaea,Nanoarchaeaeota,Woesearchaeia,NA,NA,NA,NA
Arch_OTU_940,Archaea,Nanoarchaeaeota,Woesearchaeia,NA,NA,NA,NA
Arch_OTU_944,Archaea,Euryarchaeota,Methanobacteria,Methanobacteriales,Methanobacteriaceae,Methanobacterium,NA
Arch_OTU_946,Archaea,Euryarchaeota,Methanomicrobia,Methanomicrobiales,Methanoregulaceae,Methanoregula,NA
Arch_OTU_95,Archaea,Euryarchaeota,Methanomicrobia,Methanosarcinales,Methanosarcinaceae,Methanosarcina,NA
Arch_OTU_950,Archaea,Euryarchaeota,Thermoplasmata,Marine Group II,NA,NA,NA
Arch_OTU_951,Archaea,Nanoarchaeaeota,Woesearchaeia,NA,NA,NA,NA
Arch_OTU_954,Archaea,Euryarchaeota,Thermoplasmata,Marine Group II,NA,NA,NA
Arch_OTU_955,Archaea,Nanoarchaeaeota,Woesearchaeia,NA,NA,NA,NA
Arch_OTU_969,Archaea,Nanoarchaeaeota,Woesearchaeia,NA,NA,NA,NA
Arch_OTU_97,Archaea,Euryarchaeota,Methanobacteria,Methanobacteriales,Methanobacteriaceae,Methanobrevibacter,NA
Arch_OTU_991,Archaea,Nanoarchaeaeota,Woesearchaeia,NA,NA,NA,NA
Arch_OTU_994,Archaea,Nanoarchaeaeota,Woesearchaeia,NA,NA,NA,NA
Arch_OTU_995,Archaea,Euryarchaeota,Thermoplasmata,Marine Group II,NA,NA,NA
Arch_OTU_997,Archaea,Euryarchaeota,Methanobacteria,Methanobacteriales,Methanobacteriaceae,Methanobrevibacter,NA
Bact_OTU_1,k__Bacteria, p__Proteobacteria, c__Alphaproteobacteria, o__Sphingomonadales, f__Sphingomonadaceae, g__, s__
Bact_OTU_10,k__Bacteria, p__Actinobacteria, c__Thermoleophilia, o__Solirubrobacterales, f__Solirubrobacteraceae, g__, s__
Bact_OTU_1000,k__Bacteria, p__Proteobacteria, c__Alphaproteobacteria, o__Rhizobiales, f__Hyphomicrobiaceae, g__Rhodoplanes, s__
Bact_OTU_100014,k__Bacteria, p__Proteobacteria, c__Deltaproteobacteria, o__Myxococcales, f__Cystobacterineae, g__, s__
Bact_OTU_10002,k__Bacteria, p__Firmicutes, c__Clostridia, o__Clostridiales, f__Clostridiaceae, g__Oxobacter, s__
Bact_OTU_100068,k__Bacteria, p__Planctomycetes, c__Planctomycetia, o__Gemmatales, f__Gemmataceae, g__Gemmata, s__
Bact_OTU_100075,k__Bacteria, p__Actinobacteria, c__Actinobacteria, o__Actinomycetales, f__Actinosynnemataceae,,
Bact_OTU_100078,k__Bacteria, p__Chloroflexi, c__Chloroflexi, o__[Roseiflexales], f__[Kouleothrixaceae], g__, s__
Bact_OTU_100080,k__Bacteria, p__Bacteroidetes, c__Flavobacteriia, o__Flavobacteriales, f__Flavobacteriaceae, g__Flavobacterium, s__
Bact_OTU_100083,k__Bacteria, p__Gemmatimonadetes, c__Gemm-5, o__, f__, g__, s__
Bact_OTU_1001,k__Bacteria, p__TM7, c__TM7-1, o__, f__, g__, s__
Bact_OTU_100121,k__Bacteria, p__Proteobacteria, c__Deltaproteobacteria, o__Myxococcales, f__, g__, s__
Bact_OTU_10014,k__Bacteria, p__Proteobacteria, c__Deltaproteobacteria, o__Desulfuromonadales, f__Geobacteraceae, g__Geobacter, s__
Bact_OTU_100167,Unassigned,,,,,,
Bact_OTU_100169,k__Bacteria, p__Proteobacteria, c__Betaproteobacteria, o__Burkholderiales, f__Oxalobacteraceae, g__, s__
Bact_OTU_10023,k__Bacteria, p__Chloroflexi, c__Anaerolineae, o__SHA-20, f__, g__, s__
Bact_OTU_10026,k__Bacteria, p__Proteobacteria, c__Alphaproteobacteria, o__Rhodospirillales, f__Rhodospirillaceae, g__, s__
Bact_OTU_10029,k__Bacteria, p__Actinobacteria, c__MB-A2-108, o__0319-7L14, f__, g__, s__
Bact_OTU_100338,k__Bacteria, p__Proteobacteria, c__Deltaproteobacteria, o__Myxococcales, f__, g__, s__
Bact_OTU_100343,k__Bacteria, p__Gemmatimonadetes, c__Gemmatimonadetes, o__KD8-87, f__, g__, s__
Bact_OTU_10037,k__Bacteria, p__Acidobacteria, c__Acidobacteria-6, o__iii1-15, f__mb2424, g__, s__
Bact_OTU_10039,k__Bacteria, p__Acidobacteria, c__iii1-8, o__DS-18, f__, g__, s__
Bact_OTU_100399,k__Bacteria, p__Chloroflexi,,,,,
Bact_OTU_1004,k__Bacteria, p__Acidobacteria, c__Acidobacteria-6, o__iii1-15, f__, g__, s__
Bact_OTU_100403,k__Bacteria, p__Bacteroidetes, c__Sphingobacteriia, o__Sphingobacteriales, f__, g__, s__
Bact_OTU_10041,Unassigned,,,,,,
Bact_OTU_100414,k__Bacteria, p__Actinobacteria, c__Actinobacteria, o__Actinomycetales, f__Micromonosporaceae, g__Virgisporangium, s__ochraceum
Bact_OTU_100422,Unassigned,,,,,,
Bact_OTU_10043,k__Bacteria, p__Chloroflexi, c__TK10, o__B07_WMSP1, f__FFCH4570, g__, s__
Bact_OTU_100432,k__Bacteria, p__Gemmatimonadetes, c__Gemm-1, o__, f__, g__, s__
Bact_OTU_100433,k__Bacteria, p__Bacteroidetes, c__Cytophagia, o__Cytophagales, f__Cytophagaceae, g__Hymenobacter, s__
Bact_OTU_10045,k__Bacteria, p__Chloroflexi, c__Thermomicrobia, o__JG30-KF-CM45, f__, g__, s__
Bact_OTU_10046,k__Bacteria, p__TM7, c__TM7-3, o__I025, f__, g__, s__
Bact_OTU_100492,k__Bacteria, p__Bacteroidetes, c__[Saprospirae], o__[Saprospirales], f__Chitinophagaceae, g__, s__
Bact_OTU_1005,k__Bacteria, p__Actinobacteria, c__Thermoleophilia, o__Gaiellales, f__Gaiellaceae, g__, s__
Bact_OTU_100500,k__Bacteria, p__Bacteroidetes, c__[Saprospirae], o__[Saprospirales], f__Chitinophagaceae, g__, s__
Bact_OTU_100521,Unassigned,,,,,,
Bact_OTU_10056,k__Bacteria, p__Acidobacteria, c__Acidobacteria-6, o__iii1-15, f__, g__, s__
Bact_OTU_100566,k__Bacteria, p__Gemmatimonadetes, c__Gemmatimonadetes, o__Gemmatimonadales, f__, g__, s__
Bact_OTU_100580,k__Bacteria, p__TM6, c__SJA-4, o__, f__, g__, s__
Bact_OTU_100582,k__Bacteria, p__Actinobacteria, c__Thermoleophilia, o__Solirubrobacterales, f__, g__, s__
Bact_OTU_100596,k__Bacteria, p__Proteobacteria, c__Alphaproteobacteria, o__Rhodobacterales, f__Rhodobacteraceae, g__Amaricoccus, s__
Bact_OTU_100598,k__Bacteria, p__Firmicutes, c__Clostridia, o__BSA2B-08, f__, g__, s__
Bact_OTU_10060,k__Bacteria, p__Chloroflexi, c__Anaerolineae, o__SBR1031, f__A4b, g__, s__
Bact_OTU_10062,k__Bacteria, p__TM6, c__SBRH58, o__, f__, g__, s__
Bact_OTU_100622,k__Bacteria, p__Proteobacteria, c__Gammaproteobacteria, o__Xanthomonadales, f__Xanthomonadaceae, g__, s__
Bact_OTU_100631,k__Bacteria, p__TM7, c__TM7-1, o__, f__, g__, s__
Bact_OTU_100657,k__Bacteria, p__Proteobacteria, c__Gammaproteobacteria, o__Legionellales, f__Coxiellaceae, g__Aquicella, s__
Bact_OTU_100666,k__Bacteria, p__Bacteroidetes, c__[Saprospirae], o__[Saprospirales], f__Chitinophagaceae, g__, s__
Bact_OTU_100673,k__Bacteria, p__TM7, c__TM7-3, o__I025, f__, g__, s__
Bact_OTU_10072,k__Bacteria, p__Planctomycetes, c__Planctomycetia, o__Gemmatales, f__Gemmataceae, g__, s__
Bact_OTU_100742,k__Bacteria, p__Actinobacteria, c__Acidimicrobiia, o__Acidimicrobiales, f__, g__, s__
Bact_OTU_100756,k__Bacteria, p__Proteobacteria, c__Deltaproteobacteria, o__Myxococcales, f__Haliangiaceae, g__, s__
Bact_OTU_100760,k__Bacteria, p__Firmicutes, c__Clostridia, o__Clostridiales, f__Clostridiaceae, g__, s__
Bact_OTU_10080,k__Bacteria, p__Proteobacteria, c__Deltaproteobacteria, o__MIZ46, f__, g__, s__
Bact_OTU_10085,k__Bacteria, p__Actinobacteria, c__Actinobacteria, o__Actinomycetales, f__Geodermatophilaceae, g__Geodermatophilus, s__
Bact_OTU_100862,k__Bacteria, p__Proteobacteria, c__Gammaproteobacteria, o__Xanthomonadales, f__Xanthomonadaceae, g__, s__
Bact_OTU_10087,k__Bacteria, p__Proteobacteria, c__Deltaproteobacteria, o__Syntrophobacterales, f__Syntrophobacteraceae, g__, s__
Bact_OTU_10089,k__Bacteria, p__Proteobacteria, c__Gammaproteobacteria, o__Legionellales, f__, g__, s__
Bact_OTU_100936,k__Bacteria, p__Proteobacteria, c__Deltaproteobacteria, o__Myxococcales, f__, g__, s__
Bact_OTU_10095,k__Bacteria, p__Verrucomicrobia, c__[Spartobacteria], o__[Chthoniobacterales], f__[Chthoniobacteraceae], g__DA101, s__
